DatasetID,FileName,PID,URL,タイトル,巻次,シリーズ,版表示,著者,出版者,出版年,出版年(W3CDTF),ISBN,冊数（ページ数・大きさ）,NDC分類,NDC分類（第８版）,NDC分類（第９版）,NDLC分類,件名（NDLSH）,公開範囲
tosho_1870_bunkei,1084369_R0000033.json,1084369,https://dl.ndl.go.jp/info:ndljp/pid/1084369,日本文典,上,,,中根淑 著,大角豊治郎,1876,1876,,,815,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366572_R0000015.json,1366572,https://dl.ndl.go.jp/info:ndljp/pid/1366572,憲法類編,第二十,,,,,明治6年,1873,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366483_R0000016.json,1366483,https://dl.ndl.go.jp/info:ndljp/pid/1366483,日本西班牙条約書,全,,,,,明治3年,1870,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366448_R0000412.json,1366448,https://dl.ndl.go.jp/info:ndljp/pid/1366448,獄務備攷,,,,,,明治11年,1878,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366448_R0000388.json,1366448,https://dl.ndl.go.jp/info:ndljp/pid/1366448,獄務備攷,,,,,,明治11年,1878,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366448_R0000348.json,1366448,https://dl.ndl.go.jp/info:ndljp/pid/1366448,獄務備攷,,,,,,明治11年,1878,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366448_R0000314.json,1366448,https://dl.ndl.go.jp/info:ndljp/pid/1366448,獄務備攷,,,,,,明治11年,1878,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366448_R0000135.json,1366448,https://dl.ndl.go.jp/info:ndljp/pid/1366448,獄務備攷,,,,,,明治11年,1878,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366448_R0000033.json,1366448,https://dl.ndl.go.jp/info:ndljp/pid/1366448,獄務備攷,,,,,,明治11年,1878,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366155_R0000239.json,1366155,https://dl.ndl.go.jp/info:ndljp/pid/1366155,訴訟法会議筆記,,,,,,明治11年,1878,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366155_R0000174.json,1366155,https://dl.ndl.go.jp/info:ndljp/pid/1366155,訴訟法会議筆記,,,,,,明治11年,1878,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1365978_R0000029.json,1365978,https://dl.ndl.go.jp/info:ndljp/pid/1365978,智的原刻約定法,巻之壹草稿,,,,,明治9-12年,1876,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366637_R0000289.json,1366637,https://dl.ndl.go.jp/info:ndljp/pid/1366637,本朝民鑑,坤巻,,,,,明治10-13年,1877,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1365835_R0000009.json,1365835,https://dl.ndl.go.jp/info:ndljp/pid/1365835,香港巡邏章程,全,,,,,明治5年,1872,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1151978_R0000060.json,1151978,https://dl.ndl.go.jp/info:ndljp/pid/1151978,官員名鑑, 明治10年6月,,,神崎正誼 編,弘道軒,明10-11,1878,,,281.03,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,768828_R0000052.json,768828,https://dl.ndl.go.jp/info:ndljp/pid/768828,訓蒙皇国史略,巻之１０上,,,沖脩 (冠嶺) 編,知彼知己斎,明6.12,1873,,,210,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,768836_R0000042.json,768836,https://dl.ndl.go.jp/info:ndljp/pid/768836,訓蒙大日本史,巻之１,,,"頼山陽 著||田中正義 訳||重野安繹, 渡辺脩斎 閲",含章堂,明7-9,1876,,,210,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,768906_R0000019.json,768906,https://dl.ndl.go.jp/info:ndljp/pid/768906,訓蒙日本外史,６,,,頼山陽 著||大槻誠之 解||長田徳鄰 校,和泉屋吉兵衛等,明7,1874,,,210,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,768978_R0000029.json,768978,https://dl.ndl.go.jp/info:ndljp/pid/768978,啓蒙日本外史,２９,,,大槻東陽 著||渡辺約郎 校,何不成舎,明7,1874,,,210,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,769577_R0000018.json,769577,https://dl.ndl.go.jp/info:ndljp/pid/769577,国史略訳語,,,,西野古海 編,山川応之,明8.6,1875,,94丁 ; 19cm,210,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,769894_R0000045.json,769894,https://dl.ndl.go.jp/info:ndljp/pid/769894,増補国史略字解 : 袖珍銅鐫,巻上,,,桜井茂衛 編,此村欽英堂,明11.8,1878,,,210,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,770309_R0000060.json,770309,https://dl.ndl.go.jp/info:ndljp/pid/770309,日本王代一覧,巻之１,,,林春斎 著||後藤莞爾 補,新栄堂,明8-9,1876,,,210,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,770375_R0000038.json,770375,https://dl.ndl.go.jp/info:ndljp/pid/770375,日本外史,巻１１　足利氏後記　武田氏　上杉氏,,増補,頼山陽 著||頼又二郎 補,頼又二郎,明9.4,1876,,,210,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,770831_R0000032.json,770831,https://dl.ndl.go.jp/info:ndljp/pid/770831,日本史略,巻之３,,,笠間益三 編,鳳鳴閣,明12.3,1879,,,210,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,771167_R0000053.json,771167,https://dl.ndl.go.jp/info:ndljp/pid/771167,日本略史,３,,,笠間益三 編,小林新兵衛,明9.2,1876,,,210,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1365806_R0000038.json,1365806,https://dl.ndl.go.jp/info:ndljp/pid/1365806,仏国政法論,第二帙下卷,,,,,明治12-16年,1879,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,771210_R0000028.json,771210,https://dl.ndl.go.jp/info:ndljp/pid/771210,日本略史暗記問答,,,増補,小泉久太郎 編,松原仁作,明12.11,1879,,51丁 ; 18cm,210,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366637_R0000327.json,1366637,https://dl.ndl.go.jp/info:ndljp/pid/1366637,本朝民鑑,坤巻,,,,,明治10-13年,1877,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366672_R0000047.json,1366672,https://dl.ndl.go.jp/info:ndljp/pid/1366672,民事類集,第一巻,,,,,明治9年,1876,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,2937817_R0000036.json,2937817,https://dl.ndl.go.jp/info:ndljp/pid/2937817,刑法草案註解 貳 第四十四條～第百條,,,,"Boissonade, Gustove Emile 述",,1879,1879,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,2937643_R0000036.json,2937643,https://dl.ndl.go.jp/info:ndljp/pid/2937643,民法論綱 巻之四,,,,"Bentham, Jeremy 著",嶋村利助 ほか,1876,1876,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,2937386_R0000058.json,2937386,https://dl.ndl.go.jp/info:ndljp/pid/2937386,警察一班 第一巻 第二巻,,,,内務省警視局 編,須原鉄二,1877,1877,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1918763_R0000040.json,1918763,https://dl.ndl.go.jp/info:ndljp/pid/1918763,國史紀事本末,七,,,青山延光 編,和泉屋金右衛門,1871.7,1871,,,210,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1367270_R0000189.json,1367270,https://dl.ndl.go.jp/info:ndljp/pid/1367270,教師質問録,初篇・第2篇,,,,,明治5-8年,1872,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1367270_R0000163.json,1367270,https://dl.ndl.go.jp/info:ndljp/pid/1367270,教師質問録,初篇・第2篇,,,,,明治5-8年,1872,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1367270_R0000033.json,1367270,https://dl.ndl.go.jp/info:ndljp/pid/1367270,教師質問録,初篇・第2篇,,,,,明治5-8年,1872,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1367168_R0000403.json,1367168,https://dl.ndl.go.jp/info:ndljp/pid/1367168,元老院会議筆記,自 第四百六十号　至 第五百号,,,,,明治10-22年,1877,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1367168_R0000308.json,1367168,https://dl.ndl.go.jp/info:ndljp/pid/1367168,元老院会議筆記,自 第四百六十号　至 第五百号,,,,,明治10-22年,1877,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1367165_R0000582.json,1367165,https://dl.ndl.go.jp/info:ndljp/pid/1367165,元老院会議筆記,自 第三百七十六号　至 第四百二十一号,,,,,明治10-22年,1877,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1367165_R0000391.json,1367165,https://dl.ndl.go.jp/info:ndljp/pid/1367165,元老院会議筆記,自 第三百七十六号　至 第四百二十一号,,,,,明治10-22年,1877,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366672_R0000046.json,1366672,https://dl.ndl.go.jp/info:ndljp/pid/1366672,民事類集,第一巻,,,,,明治9年,1876,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1367165_R0000255.json,1367165,https://dl.ndl.go.jp/info:ndljp/pid/1367165,元老院会議筆記,自 第三百七十六号　至 第四百二十一号,,,,,明治10-22年,1877,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1367157_R0000574.json,1367157,https://dl.ndl.go.jp/info:ndljp/pid/1367157,元老院会議筆記,自 第九十号　至 第百十九号,,,,,明治10-22年,1877,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1367157_R0000008.json,1367157,https://dl.ndl.go.jp/info:ndljp/pid/1367157,元老院会議筆記,自 第九十号　至 第百十九号,,,,,明治10-22年,1877,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366937_R0000154.json,1366937,https://dl.ndl.go.jp/info:ndljp/pid/1366937,出納沿革　例規類纂,（四）,,,,,明治10-13年,1877,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366934_R0000029.json,1366934,https://dl.ndl.go.jp/info:ndljp/pid/1366934,出納沿革　例規類纂,（乾二）,,,,,明治10-13年,1877,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366933_R0000359.json,1366933,https://dl.ndl.go.jp/info:ndljp/pid/1366933,出納沿革　例規類纂,（坤）,,,,,明治10-13年,1877,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366933_R0000132.json,1366933,https://dl.ndl.go.jp/info:ndljp/pid/1366933,出納沿革　例規類纂,（坤）,,,,,明治10-13年,1877,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366932_R0000181.json,1366932,https://dl.ndl.go.jp/info:ndljp/pid/1366932,出納沿革　例規類纂,（乾）,,,,,明治10-13年,1877,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366932_R0000093.json,1366932,https://dl.ndl.go.jp/info:ndljp/pid/1366932,出納沿革　例規類纂,（乾）,,,,,明治10-13年,1877,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366789_R0000066.json,1366789,https://dl.ndl.go.jp/info:ndljp/pid/1366789,佐賀征討記,,,,,,明治7年,1874,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366743_R0000053.json,1366743,https://dl.ndl.go.jp/info:ndljp/pid/1366743,大清律例彙輯備覧,（三十四）,,,,,同治12年,1873,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1366672_R0000091.json,1366672,https://dl.ndl.go.jp/info:ndljp/pid/1366672,民事類集,第一巻,,,,,明治9年,1876,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,1367157_R0000623.json,1367157,https://dl.ndl.go.jp/info:ndljp/pid/1367157,元老院会議筆記,自 第九十号　至 第百十九号,,,,,明治10-22年,1877,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,2937849_R0000051.json,2937849,https://dl.ndl.go.jp/info:ndljp/pid/2937849,日本刑法草案,,,,鶴田皓 ほか編纂,,1877,1877,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,771243_R0000020.json,771243,https://dl.ndl.go.jp/info:ndljp/pid/771243,日本略史字引,,,,橋爪貫一 編,橋爪貫一,明10.1,1877,,53丁 ; 19cm,210,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,772129_R0000023.json,772129,https://dl.ndl.go.jp/info:ndljp/pid/772129,古史言行頌,上,,,萩原正平 著||井上頼圀 閲,神習舎塾,明5跋,1872,,,210.3,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,787855_R0000033.json,787855,https://dl.ndl.go.jp/info:ndljp/pid/787855,仏蘭西法律書,治罪法,,,,文部省,明3-7,1874,,,320.9,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,787872_R0000006.json,787872,https://dl.ndl.go.jp/info:ndljp/pid/787872,仏蘭西法律書,下巻,,,翻訳局 訳,坂上半七,明9.2,1876,,1340p ; 18cm,320.9,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,787872_R0000142.json,787872,https://dl.ndl.go.jp/info:ndljp/pid/787872,仏蘭西法律書,下巻,,,翻訳局 訳,坂上半七,明9.2,1876,,1340p ; 18cm,320.9,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,787872_R0000228.json,787872,https://dl.ndl.go.jp/info:ndljp/pid/787872,仏蘭西法律書,下巻,,,翻訳局 訳,坂上半七,明9.2,1876,,1340p ; 18cm,320.9,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,787872_R0000452.json,787872,https://dl.ndl.go.jp/info:ndljp/pid/787872,仏蘭西法律書,下巻,,,翻訳局 訳,坂上半七,明9.2,1876,,1340p ; 18cm,320.9,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,787872_R0000470.json,787872,https://dl.ndl.go.jp/info:ndljp/pid/787872,仏蘭西法律書,下巻,,,翻訳局 訳,坂上半七,明9.2,1876,,1340p ; 18cm,320.9,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,787872_R0000486.json,787872,https://dl.ndl.go.jp/info:ndljp/pid/787872,仏蘭西法律書,下巻,,,翻訳局 訳,坂上半七,明9.2,1876,,1340p ; 18cm,320.9,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,787932_R0000120.json,787932,https://dl.ndl.go.jp/info:ndljp/pid/787932,法令彙纂,第一編　民法之部,,,史官 編,太政官,明8-10,1877,,,320.9,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,787932_R0000140.json,787932,https://dl.ndl.go.jp/info:ndljp/pid/787932,法令彙纂,第一編　民法之部,,,史官 編,太政官,明8-10,1877,,,320.9,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,787932_R0000211.json,787932,https://dl.ndl.go.jp/info:ndljp/pid/787932,法令彙纂,第一編　民法之部,,,史官 編,太政官,明8-10,1877,,,320.9,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,787932_R0000262.json,787932,https://dl.ndl.go.jp/info:ndljp/pid/787932,法令彙纂,第一編　民法之部,,,史官 編,太政官,明8-10,1877,,,320.9,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,787800_R0000007.json,787800,https://dl.ndl.go.jp/info:ndljp/pid/787800,布告類編,明治6年　巻2,,,,記録課,明7.11,1874,,,320.9,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,788998_R0000011.json,788998,https://dl.ndl.go.jp/info:ndljp/pid/788998,国法汎論,巻6下,,,ヨハン・カスパルト・ブルンチュリー 著||加藤弘之 訳,文部省,明5-7,1874,,,323,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,789710_R0000077.json,789710,https://dl.ndl.go.jp/info:ndljp/pid/789710,戸長勤向諸規則心得,巻一,,,市岡正一 編,耕文堂,明12.12,1879,,,318.1,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,790062_R0000005.json,790062,https://dl.ndl.go.jp/info:ndljp/pid/790062,仏蘭西州法,州長篇,,,大井憲太郎 訳||箕作麟祥 閲,山中市兵衛等,明9,1876,,,318.1,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,792261_R0000018.json,792261,https://dl.ndl.go.jp/info:ndljp/pid/792261,仏国民法契約編講義,巻4,,,ボアソナード 述||名村泰蔵 訳,司法省,明9.9,1876,,,324.9,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,794284_R0000016.json,794284,https://dl.ndl.go.jp/info:ndljp/pid/794284,岐阜県違式?違条例註解,,,,人見鋭太郎 著,成美堂,明11.4,1878,,17丁 ; 16cm,322,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,794329_R0000039.json,794329,https://dl.ndl.go.jp/info:ndljp/pid/794329,新律綱領・改定律例 : 頭書伺指令・合巻対比,,,増補,石田可則 編,本城小兵衛[ほか],明11.1,1878,,"22, 312p ; 19cm",322,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,794329_R0000141.json,794329,https://dl.ndl.go.jp/info:ndljp/pid/794329,新律綱領・改定律例 : 頭書伺指令・合巻対比,,,増補,石田可則 編,本城小兵衛[ほか],明11.1,1878,,"22, 312p ; 19cm",322,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,795637_R0000140.json,795637,https://dl.ndl.go.jp/info:ndljp/pid/795637,仏国訴訟法原論,明治11年7月,,,エヅウアール・ボニエー 著||中江兆民 等訳,司法省,明11-12,1879,,,327.2,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,796303_R0000083.json,796303,https://dl.ndl.go.jp/info:ndljp/pid/796303,清国通商条例,,,,品川忠道 編,品川忠道,明9.11,1876,,279p ; 17cm,328.33,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,797819_R0000064.json,797819,https://dl.ndl.go.jp/info:ndljp/pid/797819,現行徴兵規則全書,,,,小笠原美治 編,弘令社,明12.12,1879,,144p ; 19cm,328.39,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,799278_R0000035.json,799278,https://dl.ndl.go.jp/info:ndljp/pid/799278,経済入門,巻之2,,,林正明 訳述,求知堂,明6,1873,,,330,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,799353_R0000033.json,799353,https://dl.ndl.go.jp/info:ndljp/pid/799353,経済論(魯氏),巻上,,,ローゲル 著||小笠原利孝 訳||志賀雷山 閲,集英堂,明11.4,1878,,,330,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,789710_R0000031.json,789710,https://dl.ndl.go.jp/info:ndljp/pid/789710,戸長勤向諸規則心得,巻一,,,市岡正一 編,耕文堂,明12.12,1879,,,318.1,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,771481_R0000060.json,771481,https://dl.ndl.go.jp/info:ndljp/pid/771481,標記日本略史 : 附・抄解,巻之1,,,松田貞幹 標記||笠間益三 編,東崖堂,明11.3,1878,,,210,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,787673_R0000081.json,787673,https://dl.ndl.go.jp/info:ndljp/pid/787673,太政官日誌,明治９年７－１２月,,,,太政官,慶4-明9,1876,,,320.9,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,787654_R0000102.json,787654,https://dl.ndl.go.jp/info:ndljp/pid/787654,太政官日誌,明治４年　第２０－２７号,,,,太政官,慶4-明9,1876,,,320.9,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,773469_R0000018.json,773469,https://dl.ndl.go.jp/info:ndljp/pid/773469,内外明八史略,上,,,近藤圭造 編,近藤圭造,明9.3,1876,,,210.6,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,774553_R0000039.json,774553,https://dl.ndl.go.jp/info:ndljp/pid/774553,漢史一斑,第１巻,,,小永井八郎 著,文部省,明10,1877,,,220,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,775338_R0000074.json,775338,https://dl.ndl.go.jp/info:ndljp/pid/775338,資治通鑑記事本末,巻第39,,,袁枢 編,江嶋喜兵衛等,明8,1875,,,220,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,775713_R0000025.json,775713,https://dl.ndl.go.jp/info:ndljp/pid/775713,十八史略訳語,巻之4,,,沖正修 (冠嶺) 編,敬業堂,明7,1874,,,220,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,775713_R0000070.json,775713,https://dl.ndl.go.jp/info:ndljp/pid/775713,十八史略訳語,巻之4,,,沖正修 (冠嶺) 編,敬業堂,明7,1874,,,220,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,776133_R0000059.json,776133,https://dl.ndl.go.jp/info:ndljp/pid/776133,漢土歴代二十一史略,巻1,,,藤田久道 編||増田貢 校,青木輔清[ほか],明12.5,1879,,,220,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,776836_R0000002.json,776836,https://dl.ndl.go.jp/info:ndljp/pid/776836,千八百七十年孛仏戦記,巻之6,,,ブロケット 著||芳川俊雄 訳,十州書院,明4,1871,,,230,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,776859_R0000069.json,776859,https://dl.ndl.go.jp/info:ndljp/pid/776859,仏国革命史,巻1-3,,,ミギェー 著||河津祐之 訳,加納久宣,明9-11,1878,,,230,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,776859_R0000086.json,776859,https://dl.ndl.go.jp/info:ndljp/pid/776859,仏国革命史,巻1-3,,,ミギェー 著||河津祐之 訳,加納久宣,明9-11,1878,,,230,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,776921_R0000066.json,776921,https://dl.ndl.go.jp/info:ndljp/pid/776921,法普戦争誌略,巻之５，６,,,渡六之助 著,須原屋茂兵衛,明4.6,1871,,,230,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,777039_R0000015.json,777039,https://dl.ndl.go.jp/info:ndljp/pid/777039,各国英智史略,続編巻之上,,,関吉孝 訳||瓜生政和 校,大和屋喜兵衛,明6,1873,,,280,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,787656_R0000056.json,787656,https://dl.ndl.go.jp/info:ndljp/pid/787656,太政官日誌,明治４年　第３８－４７号,,,,太政官,慶4-明9,1876,,,320.9,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,777630_R0000013.json,777630,https://dl.ndl.go.jp/info:ndljp/pid/777630,近世英雄小伝,,,,松本長四郎 編,岡田伴治,明11.11,1878,,47丁 ; 12cm,281,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,781746_R0000040.json,781746,https://dl.ndl.go.jp/info:ndljp/pid/781746,烈祖成績,"巻之15,16",,,安積澹泊 (覚) 著,徳川昭武,明11.12,1878,,,289.1,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,783343_R0000022.json,783343,https://dl.ndl.go.jp/info:ndljp/pid/783343,政治略原,巻之下,,2版,ヨング 著||何礼之 訳,敦賀屋九兵衛,明6.4,1873,,,310,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,783673_R0000021.json,783673,https://dl.ndl.go.jp/info:ndljp/pid/783673,米国政治略論,巻之2,,,ジョセフ・ヲルデン 著||錦織精之進 訳,文部省,明6-7,1874,,,310,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,784830_R0000067.json,784830,https://dl.ndl.go.jp/info:ndljp/pid/784830,青森県県会議事筆記,,,,小川渉 編,亀田慎二,明12.12,1879,,649p ; 19cm,318.4,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,784830_R0000172.json,784830,https://dl.ndl.go.jp/info:ndljp/pid/784830,青森県県会議事筆記,,,,小川渉 編,亀田慎二,明12.12,1879,,649p ; 19cm,318.4,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,784830_R0000240.json,784830,https://dl.ndl.go.jp/info:ndljp/pid/784830,青森県県会議事筆記,,,,小川渉 編,亀田慎二,明12.12,1879,,649p ; 19cm,318.4,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,784830_R0000259.json,784830,https://dl.ndl.go.jp/info:ndljp/pid/784830,青森県県会議事筆記,,,,小川渉 編,亀田慎二,明12.12,1879,,649p ; 19cm,318.4,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,786569_R0000105.json,786569,https://dl.ndl.go.jp/info:ndljp/pid/786569,公用書式文例 : 郡区改正鼇頭注解,,,,山岡景命 編,立憲書房,明12.11,1879,,120丁 ; 13cm,327.03,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,786942_R0000022.json,786942,https://dl.ndl.go.jp/info:ndljp/pid/786942,制度沿革便覧,下,,,協力舎 編||高田義甫 校,千鍾房[ほか],明6.5,1873,,,322,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,787623_R0000080.json,787623,https://dl.ndl.go.jp/info:ndljp/pid/787623,太政官日誌,慶応４年　第１５－１６巻,,,,太政官,慶4-明9,1876,,,320.9,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,787654_R0000080.json,787654,https://dl.ndl.go.jp/info:ndljp/pid/787654,太政官日誌,明治４年　第２０－２７号,,,,太政官,慶4-明9,1876,,,320.9,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,779815_R0000105.json,779815,https://dl.ndl.go.jp/info:ndljp/pid/779815,清人芸林姓名便覧,第2集,,,玉置環斎 (清之進) 編,碧雲山房,明10.11,1877,,,281.03,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,2938279_R0000050.json,2938279,https://dl.ndl.go.jp/info:ndljp/pid/2938279,明治七年 太政官布告書 太政官達書 十一,,,,外史 編纂,山中市兵衛 ほか,1874,1874,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,2938281_R0000015.json,2938281,https://dl.ndl.go.jp/info:ndljp/pid/2938281,明治七年 太政官布告書 太政官達書 二,,,,外史 編纂,山中市兵衛 ほか,1874,1874,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,2938308_R0000013.json,2938308,https://dl.ndl.go.jp/info:ndljp/pid/2938308,法憲 二,,,,,相愛社,1874,1874,,,,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,787203_R0000040.json,787203,https://dl.ndl.go.jp/info:ndljp/pid/787203,沿革類聚官民要覧,第1編,,,岡田英郎 編,東洋社,明12.11,1879,,787p ; 12cm,320.9,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,785807_R0000060.json,785807,https://dl.ndl.go.jp/info:ndljp/pid/785807,質問録,1,,,"ボワソナード, ブスケ 述||井上操 等訳",司法省,明10.12,1877,,,320,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,783718_R0000022.json,783718,https://dl.ndl.go.jp/info:ndljp/pid/783718,民権振起演説一班,,,,古屋宗作 著,山中市兵衛等,明12.8,1879,,42p ; 19cm,310,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,783649_R0000003.json,783649,https://dl.ndl.go.jp/info:ndljp/pid/783649,万国政談,巻之1,,,林正明 訳,求知堂,明6,1873,,,310,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,782385_R0000056.json,782385,https://dl.ndl.go.jp/info:ndljp/pid/782385,仏帝三世那波烈翁伝,,,,ウォルフォード 著||尾崎三良 訳,村上勘兵衛,明8.4,1875,,"23, 30丁 (巻1-2合本) ; 23cm",289.3,,,,,インターネット公開（保護期間満了）
tosho_1870_bunkei,776518_R0000062.json,776518,https://dl.ndl.go.jp/info:ndljp/pid/776518,希臘史略,"3,4",,,息究爾 (セウエール) 著||楯岡良知 等訳,文部省,明5序,1872,,,230,,,,,インターネット公開（保護期間満了）
